name,type,start_time,duration,"mosi"
"SPI","enable",2.67394544,3.99999999e-08,
"SPI","result",2.67394624,1e-06,0x13
"SPI","disable",2.67394856,4.00000004e-08,
"SPI","enable",2.67395376,4.00000004e-08,
"SPI","result",2.67395456,9.6e-07,0x13
"SPI","disable",2.67395688,3.99999999e-08,
"SPI","enable",2.67398224,4.00000004e-08,
"SPI","result",2.67398304,1e-06,0x15
"SPI","disable",2.67398536,3.99999999e-08,
"SPI","enable",2.67399056,3.99999999e-08,
"SPI","result",2.67399136,1e-06,0x1C
"SPI","disable",2.67399368,3.99999999e-08,
"SPI","enable",2.67399888,3.99999999e-08,
"SPI","result",2.67399968,1e-06,0x1C
"SPI","disable",2.674002,3.99999994e-08,
"SPI","enable",2.6740072,3.99999999e-08,
"SPI","result",2.674008,9.6e-07,0x75
"SPI","disable",2.67401032,4.00000004e-08,
"SPI","enable",2.67401552,3.99999994e-08,
"SPI","result",2.67401632,9.6e-07,0x14
"SPI","disable",2.67401864,4.00000004e-08,
"SPI","enable",2.6740238,3.99999999e-08,
"SPI","result",2.67402464,9.6e-07,0x14
"SPI","disable",2.67402692,3.99999999e-08,
"SPI","enable",2.67405232,4.00000004e-08,
"SPI","result",2.67405312,1e-06,0x15
"SPI","disable",2.67405544,3.99999999e-08,
"SPI","enable",2.67406064,3.99999999e-08,
"SPI","result",2.67406144,1e-06,0x1C
"SPI","disable",2.67406376,3.99999999e-08,
"SPI","enable",2.67406896,3.99999999e-08,
"SPI","result",2.67406976,9.6e-07,0x1C
"SPI","disable",2.67407208,3.99999994e-08,
"SPI","enable",2.67407724,3.99999999e-08,
"SPI","result",2.67407808,9.6e-07,0x75
"SPI","disable",2.67408036,3.99999999e-08,
"SPI","enable",2.67408556,4.00000004e-08,
"SPI","result",2.67408636,1e-06,0x15
"SPI","disable",2.67408868,3.99999994e-08,
"SPI","enable",2.67409388,3.99999999e-08,
"SPI","result",2.67409468,1e-06,0x15
"SPI","disable",2.674097,3.99999999e-08,
"SPI","enable",2.6741224,4.00000004e-08,
"SPI","result",2.6741232,9.6e-07,0x15
"SPI","disable",2.67412552,3.99999999e-08,
"SPI","enable",2.67413072,3.99999999e-08,
"SPI","result",2.67413152,9.6e-07,0x1C
"SPI","disable",2.67413384,3.99999999e-08,
"SPI","enable",2.674139,4.00000004e-08,
"SPI","result",2.67413984,9.6e-07,0x1C
"SPI","disable",2.67414212,4.00000004e-08,
"SPI","enable",2.67414732,3.99999999e-08,
"SPI","result",2.67414812,1e-06,0x75
"SPI","disable",2.67415044,4.00000004e-08,
"SPI","enable",2.67415564,4.00000004e-08,
"SPI","result",2.67415644,1e-06,0x16
"SPI","disable",2.67415876,3.99999994e-08,
"SPI","enable",2.67416396,4.00000004e-08,
"SPI","result",2.67416476,1e-06,0x16
"SPI","disable",2.67416708,3.99999999e-08,
"SPI","enable",2.6742464,3.99999999e-08,
"SPI","result",2.6742472,1e-06,0x15
"SPI","disable",2.67424952,3.99999999e-08,
"SPI","enable",2.67425472,4.00000004e-08,
"SPI","result",2.67425552,1e-06,0x1E
"SPI","disable",2.67425784,3.99999994e-08,
"SPI","enable",2.67426304,3.99999999e-08,
"SPI","result",2.67426384,1e-06,0x1E
"SPI","disable",2.67426616,3.99999999e-08,
"SPI","enable",2.67427136,3.99999994e-08,
"SPI","result",2.67427216,9.6e-07,0x75
"SPI","disable",2.67427448,4.00000004e-08,
"SPI","enable",2.67427964,4.00000004e-08,
"SPI","result",2.67428048,9.6e-07,0x15
"SPI","disable",2.67428276,3.99999999e-08,
"SPI","enable",2.67428796,3.99999999e-08,
"SPI","result",2.67428876,1e-06,0x15
"SPI","disable",2.67429108,3.99999999e-08,
"SPI","enable",2.67433292,4.00000004e-08,
"SPI","result",2.67433372,1e-06,0x15
"SPI","disable",2.67433604,3.99999994e-08,
"SPI","enable",2.67434124,4.00000004e-08,
"SPI","result",2.67434204,9.6e-07,0x1F
"SPI","disable",2.67434436,3.99999999e-08,
"SPI","enable",2.67434952,4.00000004e-08,
"SPI","result",2.67435036,9.6e-07,0x1F
"SPI","disable",2.67435264,3.99999999e-08,
"SPI","enable",2.67435784,4.00000004e-08,
"SPI","result",2.67435864,1e-06,0x75
"SPI","disable",2.67436096,4.00000004e-08,
"SPI","enable",2.67436616,3.99999999e-08,
"SPI","result",2.67436696,1e-06,0x12
"SPI","disable",2.67436928,3.99999999e-08,
"SPI","enable",2.67437448,4.00000004e-08,
"SPI","result",2.67437528,1e-06,0x12
"SPI","disable",2.6743776,3.99999994e-08,
"SPI","enable",2.67440644,4.00000004e-08,
"SPI","result",2.67440724,9.6e-07,0x15
"SPI","disable",2.67440956,3.99999999e-08,
"SPI","enable",2.67441472,3.99999999e-08,
"SPI","result",2.67441556,9.6e-07,0x1F
"SPI","disable",2.67441784,4.00000004e-08,
"SPI","enable",2.67442304,3.99999999e-08,
"SPI","result",2.67442384,1e-06,0x1F
"SPI","disable",2.67442616,3.99999999e-08,
"SPI","enable",2.67443136,4.00000004e-08,
"SPI","result",2.67443216,1e-06,0x75
"SPI","disable",2.67443448,4.00000004e-08,
"SPI","enable",2.67443968,3.99999999e-08,
"SPI","result",2.67444048,1e-06,0x14
"SPI","disable",2.6744428,4.00000004e-08,
"SPI","enable",2.674448,4.00000004e-08,
"SPI","result",2.6744488,9.6e-07,0x14
"SPI","disable",2.67445112,3.99999994e-08,
"SPI","enable",2.67447992,3.99999999e-08,
"SPI","result",2.67448072,1e-06,0x15
"SPI","disable",2.67448304,3.99999999e-08,
"SPI","enable",2.67448824,3.99999999e-08,
"SPI","result",2.67448904,1e-06,0x1F
"SPI","disable",2.67449136,3.99999999e-08,
"SPI","enable",2.67449656,3.99999999e-08,
"SPI","result",2.67449736,1e-06,0x1F
"SPI","disable",2.67449968,3.99999999e-08,
"SPI","enable",2.67450488,3.99999994e-08,
"SPI","result",2.67450568,9.6e-07,0x75
"SPI","disable",2.674508,4.00000004e-08,
"SPI","enable",2.6745132,4.00000004e-08,
"SPI","result",2.674514,9.60000001e-07,0x16
"SPI","disable",2.67451632,4.00000004e-08,
"SPI","enable",2.67452148,3.99999994e-08,
"SPI","result",2.67452232,9.6e-07,0x16
"SPI","disable",2.6745246,4.00000004e-08,
"SPI","enable",2.674563,3.99999999e-08,
"SPI","result",2.6745638,1e-06,0x15
"SPI","disable",2.67456612,3.99999999e-08,
"SPI","enable",2.67457132,3.99999999e-08,
"SPI","result",2.67457212,1e-06,0x20
"SPI","disable",2.67457444,3.99999994e-08,
"SPI","enable",2.67457964,3.99999999e-08,
"SPI","result",2.67458044,9.6e-07,0x20
"SPI","disable",2.67458276,4.00000004e-08,
"SPI","enable",2.67458796,3.99999994e-08,
"SPI","result",2.67458876,9.6e-07,0x75
"SPI","disable",2.67459108,4.00000004e-08,
"SPI","enable",2.67459624,3.99999999e-08,
"SPI","result",2.67459708,9.6e-07,0x12
"SPI","disable",2.67459936,3.99999999e-08,
"SPI","enable",2.67460456,3.99999994e-08,
"SPI","result",2.67460536,1e-06,0x12
"SPI","disable",2.67460768,4.00000004e-08,
"SPI","enable",2.67463652,4.00000004e-08,
"SPI","result",2.67463732,9.6e-07,0x15
"SPI","disable",2.67463964,3.99999999e-08,
"SPI","enable",2.67464484,3.99999999e-08,
"SPI","result",2.67464564,9.6e-07,0x20
"SPI","disable",2.67464796,3.99999999e-08,
"SPI","enable",2.67465312,4.00000004e-08,
"SPI","result",2.67465396,9.6e-07,0x20
"SPI","disable",2.67465624,4.00000004e-08,
"SPI","enable",2.67466144,4.00000004e-08,
"SPI","result",2.67466224,1e-06,0x75
"SPI","disable",2.67466456,3.99999999e-08,
"SPI","enable",2.67466976,3.99999999e-08,
"SPI","result",2.67467056,1e-06,0x14
"SPI","disable",2.67467288,3.99999999e-08,
"SPI","enable",2.67467808,3.99999999e-08,
"SPI","result",2.67467888,1e-06,0x14
"SPI","disable",2.6746812,3.99999999e-08,
"SPI","enable",2.67471,3.99999999e-08,
"SPI","result",2.67471084,9.6e-07,0x15
"SPI","disable",2.67471312,4.00000004e-08,
"SPI","enable",2.67471832,3.99999994e-08,
"SPI","result",2.67471912,1e-06,0x20
"SPI","disable",2.67472144,4.00000004e-08,
"SPI","enable",2.67472664,4.00000004e-08,
"SPI","result",2.67472744,1e-06,0x20
"SPI","disable",2.67472976,3.99999999e-08,
"SPI","enable",2.67473496,4.00000004e-08,
"SPI","result",2.67473576,1e-06,0x75
"SPI","disable",2.67473808,4.00000004e-08,
"SPI","enable",2.67474328,3.99999999e-08,
"SPI","result",2.67474408,1e-06,0x16
"SPI","disable",2.6747464,3.99999999e-08,
"SPI","enable",2.6747516,4.00000004e-08,
"SPI","result",2.6747524,9.6e-07,0x16
"SPI","disable",2.67475472,3.99999994e-08,
"SPI","enable",2.67479652,3.99999994e-08,
"SPI","result",2.67479732,1e-06,0x15
"SPI","disable",2.67479964,4.00000004e-08,
"SPI","enable",2.67480484,3.99999999e-08,
"SPI","result",2.67480564,1e-06,0x21
"SPI","disable",2.67480796,3.99999999e-08,
"SPI","enable",2.67481316,4.00000004e-08,
"SPI","result",2.67481396,1e-06,0x21
"SPI","disable",2.67481628,4.00000004e-08,
"SPI","enable",2.67482148,3.99999999e-08,
"SPI","result",2.67482228,9.6e-07,0x75
"SPI","disable",2.6748246,4.00000004e-08,
"SPI","enable",2.6748298,4.00000004e-08,
"SPI","result",2.6748306,9.6e-07,0x13
"SPI","disable",2.67483292,3.99999999e-08,
"SPI","enable",2.67483808,3.99999999e-08,
"SPI","result",2.67483892,9.6e-07,0x13
"SPI","disable",2.6748412,4.00000004e-08,
"SPI","enable",2.6748666,3.99999994e-08,
"SPI","result",2.6748674,1e-06,0x15
"SPI","disable",2.67486972,4.00000004e-08,
"SPI","enable",2.67487492,3.99999999e-08,
"SPI","result",2.67487572,1e-06,0x21
"SPI","disable",2.67487804,3.99999999e-08,
"SPI","enable",2.67488324,3.99999999e-08,
"SPI","result",2.67488404,9.6e-07,0x21
"SPI","disable",2.67488636,4.00000004e-08,
"SPI","enable",2.67489152,3.99999999e-08,
"SPI","result",2.67489236,9.6e-07,0x75
"SPI","disable",2.67489464,3.99999994e-08,
"SPI","enable",2.67490624,4.00000004e-08,
"SPI","result",2.67490704,9.6e-07,0x14
"SPI","disable",2.67490936,3.99999999e-08,
"SPI","enable",2.67491456,3.99999999e-08,
"SPI","result",2.67491536,9.6e-07,0x14
"SPI","disable",2.67491764,4.00000004e-08,
"SPI","enable",2.67494304,3.99999999e-08,
"SPI","result",2.67494384,1e-06,0x15
"SPI","disable",2.67494616,3.99999999e-08,
"SPI","enable",2.67495136,3.99999999e-08,
"SPI","result",2.67495216,1e-06,0x21
"SPI","disable",2.67495448,4.00000004e-08,
"SPI","enable",2.67495968,3.99999994e-08,
"SPI","result",2.67496048,1e-06,0x21
"SPI","disable",2.6749628,4.00000004e-08,
"SPI","enable",2.674968,4.00000004e-08,
"SPI","result",2.6749688,9.60000001e-07,0x75
"SPI","disable",2.67497112,4.00000004e-08,
"SPI","enable",2.67497628,3.99999994e-08,
"SPI","result",2.67497712,9.6e-07,0x15
"SPI","disable",2.6749794,4.00000004e-08,
"SPI","enable",2.6749846,3.99999999e-08,
"SPI","result",2.6749854,1e-06,0x15
"SPI","disable",2.67498772,4.00000004e-08,
"SPI","enable",2.67501312,3.99999999e-08,
"SPI","result",2.67501392,1e-06,0x15
"SPI","disable",2.67501624,3.99999994e-08,
"SPI","enable",2.67502144,3.99999999e-08,
"SPI","result",2.67502224,9.6e-07,0x21
"SPI","disable",2.67502456,3.99999999e-08,
"SPI","enable",2.67502976,3.99999994e-08,
"SPI","result",2.67503056,9.6e-07,0x21
"SPI","disable",2.67503288,4.00000004e-08,
"SPI","enable",2.67503804,4.00000004e-08,
"SPI","result",2.67503888,9.60000001e-07,0x75
"SPI","disable",2.67504116,3.99999999e-08,
"SPI","enable",2.67504636,3.99999994e-08,
"SPI","result",2.67504716,1e-06,0x16
"SPI","disable",2.67504948,3.99999999e-08,
"SPI","enable",2.67505468,3.99999999e-08,
"SPI","result",2.67505548,1e-06,0x16
"SPI","disable",2.6750578,3.99999999e-08,
"SPI","enable",2.67510992,3.99999994e-08,
"SPI","result",2.67511076,9.6e-07,0x15
"SPI","disable",2.67511304,4.00000004e-08,
"SPI","enable",2.67511824,3.99999999e-08,
"SPI","result",2.67511904,1e-06,0x22
"SPI","disable",2.67512136,3.99999999e-08,
"SPI","enable",2.67512656,4.00000004e-08,
"SPI","result",2.67512736,1e-06,0x22
"SPI","disable",2.67512968,4.00000004e-08,
"SPI","enable",2.67513488,3.99999999e-08,
"SPI","result",2.67513568,1e-06,0x75
"SPI","disable",2.675138,4.00000004e-08,
"SPI","enable",2.6751432,4.00000004e-08,
"SPI","result",2.675144,1e-06,0x16
"SPI","disable",2.67514632,3.99999994e-08,
"SPI","enable",2.67515152,4.00000004e-08,
"SPI","result",2.67515232,9.6e-07,0x16
"SPI","disable",2.67515464,3.99999999e-08,
"SPI","enable",2.67522364,3.99999999e-08,
"SPI","result",2.67522444,1e-06,0x15
"SPI","disable",2.67522676,3.99999999e-08,
"SPI","enable",2.67523196,3.99999999e-08,
"SPI","result",2.67523276,1e-06,0x24
"SPI","disable",2.67523508,3.99999994e-08,
"SPI","enable",2.67524028,3.99999999e-08,
"SPI","result",2.67524108,9.6e-07,0x24
"SPI","disable",2.6752434,4.00000004e-08,
"SPI","enable",2.67524856,4.00000004e-08,
"SPI","result",2.6752494,9.6e-07,0x75
"SPI","disable",2.67525168,3.99999994e-08,
"SPI","enable",2.67525688,3.99999999e-08,
"SPI","result",2.67525768,1e-06,0x12
"SPI","disable",2.67526,3.99999999e-08,
"SPI","enable",2.6752652,3.99999994e-08,
"SPI","result",2.675266,1e-06,0x12
"SPI","disable",2.67526832,4.00000004e-08,
"SPI","enable",2.67529372,3.99999999e-08,
"SPI","result",2.67529452,9.6e-07,0x15
"SPI","disable",2.67529684,3.99999999e-08,
"SPI","enable",2.67530204,3.99999999e-08,
"SPI","result",2.67530284,9.6e-07,0x24
"SPI","disable",2.67530516,3.99999994e-08,
"SPI","enable",2.67531032,3.99999999e-08,
"SPI","result",2.67531116,9.6e-07,0x24
"SPI","disable",2.67531344,3.99999999e-08,
"SPI","enable",2.67531864,4.00000004e-08,
"SPI","result",2.67531944,1e-06,0x75
"SPI","disable",2.67532176,3.99999994e-08,
"SPI","enable",2.67532696,3.99999999e-08,
"SPI","result",2.67532776,1e-06,0x13
"SPI","disable",2.67533008,3.99999999e-08,
"SPI","enable",2.67533528,3.99999994e-08,
"SPI","result",2.67533608,1e-06,0x13
"SPI","disable",2.6753384,4.00000004e-08,
"SPI","enable",2.67536376,3.99999999e-08,
"SPI","result",2.6753646,9.6e-07,0x15
"SPI","disable",2.67536688,3.99999999e-08,
"SPI","enable",2.67537208,4.00000004e-08,
"SPI","result",2.67537288,1e-06,0x24
"SPI","disable",2.6753752,4.00000004e-08,
"SPI","enable",2.6753804,3.99999999e-08,
"SPI","result",2.6753812,1e-06,0x24
"SPI","disable",2.67538352,4.00000004e-08,
"SPI","enable",2.67538872,4.00000004e-08,
"SPI","result",2.67538952,1e-06,0x75
"SPI","disable",2.67539184,3.99999994e-08,
"SPI","enable",2.67539704,4.00000004e-08,
"SPI","result",2.67539784,1e-06,0x14
"SPI","disable",2.67540016,3.99999999e-08,
"SPI","enable",2.67540536,3.99999994e-08,
"SPI","result",2.67540616,9.6e-07,0x14
"SPI","disable",2.67540848,3.99999999e-08,
"SPI","enable",2.67543384,3.99999999e-08,
"SPI","result",2.67543464,9.99999999e-07,0x15
"SPI","disable",2.67543696,3.99999999e-08,
"SPI","enable",2.67544216,4.00000004e-08,
"SPI","result",2.67544296,1e-06,0x24
"SPI","disable",2.67544528,4.00000004e-08,
"SPI","enable",2.67545048,3.99999999e-08,
"SPI","result",2.67545128,1e-06,0x24
"SPI","disable",2.6754536,4.00000004e-08,
"SPI","enable",2.6754588,4.00000004e-08,
"SPI","result",2.6754596,9.6e-07,0x75
"SPI","disable",2.67546192,3.99999994e-08,
"SPI","enable",2.67546712,4.00000004e-08,
"SPI","result",2.67546792,9.6e-07,0x15
"SPI","disable",2.67547024,3.99999999e-08,
"SPI","enable",2.6754754,4.00000004e-08,
"SPI","result",2.67547624,9.6e-07,0x15
"SPI","disable",2.67547852,3.99999999e-08,
"SPI","enable",2.67550392,3.99999999e-08,
"SPI","result",2.67550472,9.99999999e-07,0x15
"SPI","disable",2.67550704,3.99999999e-08,
"SPI","enable",2.67551224,3.99999999e-08,
"SPI","result",2.67551304,1e-06,0x24
"SPI","disable",2.67551536,4.00000004e-08,
"SPI","enable",2.67552056,3.99999999e-08,
"SPI","result",2.67552136,9.6e-07,0x24
"SPI","disable",2.67552368,4.00000004e-08,
"SPI","enable",2.67552888,4.00000004e-08,
"SPI","result",2.67552968,9.6e-07,0x75
"SPI","disable",2.67553196,4.00000004e-08,
"SPI","enable",2.67553716,3.99999994e-08,
"SPI","result",2.67553796,1e-06,0x16
"SPI","disable",2.67554028,4.00000004e-08,
"SPI","enable",2.67554548,4.00000004e-08,
"SPI","result",2.67554628,1e-06,0x16
"SPI","disable",2.6755486,3.99999999e-08,
"SPI","enable",2.67559044,3.99999999e-08,
"SPI","result",2.67559124,9.6e-07,0x15
"SPI","disable",2.67559356,4.00000004e-08,
"SPI","enable",2.67559876,3.99999994e-08,
"SPI","result",2.67559956,9.6e-07,0x25
"SPI","disable",2.67560188,4.00000004e-08,
"SPI","enable",2.67560704,3.99999999e-08,
"SPI","result",2.67560788,9.6e-07,0x25
"SPI","disable",2.67561016,3.99999999e-08,
"SPI","enable",2.67561536,3.99999994e-08,
"SPI","result",2.67561616,1e-06,0x75
"SPI","disable",2.67561848,4.00000004e-08,
"SPI","enable",2.67562368,3.99999999e-08,
"SPI","result",2.67562448,9.99999999e-07,0x13
"SPI","disable",2.6756268,3.99999999e-08,
"SPI","enable",2.675632,4.00000004e-08,
"SPI","result",2.6756328,1e-06,0x13
"SPI","disable",2.67563512,4.00000004e-08,
"SPI","enable",2.6756838,4.00000004e-08,
"SPI","result",2.67568464,9.6e-07,0x15
"SPI","disable",2.67568692,3.99999999e-08,
"SPI","enable",2.67569212,4.00000004e-08,
"SPI","result",2.67569292,1e-06,0x26
"SPI","disable",2.67569524,3.99999999e-08,
"SPI","enable",2.67570044,3.99999999e-08,
"SPI","result",2.67570124,1e-06,0x26
"SPI","disable",2.67570356,3.99999999e-08,
"SPI","enable",2.67570876,4.00000004e-08,
"SPI","result",2.67570956,1e-06,0x75
"SPI","disable",2.67571188,3.99999994e-08,
"SPI","enable",2.67571708,3.99999999e-08,
"SPI","result",2.67571788,9.6e-07,0x12
"SPI","disable",2.6757202,3.99999999e-08,
"SPI","enable",2.6757254,3.99999994e-08,
"SPI","result",2.6757262,9.6e-07,0x12
"SPI","disable",2.67572852,4.00000004e-08,
"SPI","enable",2.67578064,3.99999999e-08,
"SPI","result",2.67578144,1e-06,0x15
"SPI","disable",2.67578376,4.00000004e-08,
"SPI","enable",2.67578896,3.99999994e-08,
"SPI","result",2.67578976,1e-06,0x27
"SPI","disable",2.67579208,4.00000004e-08,
"SPI","enable",2.67579728,4.00000004e-08,
"SPI","result",2.67579808,9.6e-07,0x27
"SPI","disable",2.6758004,3.99999999e-08,
"SPI","enable",2.67580556,3.99999994e-08,
"SPI","result",2.6758064,9.6e-07,0x75
"SPI","disable",2.67580868,4.00000004e-08,
"SPI","enable",2.67581388,3.99999999e-08,
"SPI","result",2.67581468,1e-06,0x12
"SPI","disable",2.675817,3.99999999e-08,
"SPI","enable",2.6758222,4.00000004e-08,
"SPI","result",2.675823,1e-06,0x12
"SPI","disable",2.67582532,4.00000004e-08,
"SPI","enable",2.67588088,4.00000004e-08,
"SPI","result",2.67588172,9.6e-07,0x15
"SPI","disable",2.675884,3.99999999e-08,
"SPI","enable",2.6758892,3.99999999e-08,
"SPI","result",2.67589004,9.6e-07,0x28
"SPI","disable",2.67589232,4.00000004e-08,
"SPI","enable",2.67589752,4.00000004e-08,
"SPI","result",2.67589832,1e-06,0x28
"SPI","disable",2.67590064,3.99999999e-08,
"SPI","enable",2.67590584,4.00000004e-08,
"SPI","result",2.67590664,1e-06,0x75
"SPI","disable",2.67590896,3.99999994e-08,
"SPI","enable",2.67591416,3.99999994e-08,
"SPI","result",2.67591496,1e-06,0x13
"SPI","disable",2.67591728,3.99999999e-08,
"SPI","enable",2.67592852,3.99999999e-08,
"SPI","result",2.67592932,1e-06,0x13
"SPI","disable",2.67593164,4.00000004e-08,
"SPI","enable",2.67595704,3.99999994e-08,
"SPI","result",2.67595784,1e-06,0x15
"SPI","disable",2.67596016,4.00000004e-08,
"SPI","enable",2.67596536,3.99999999e-08,
"SPI","result",2.67596616,9.6e-07,0x28
"SPI","disable",2.67596848,3.99999999e-08,
"SPI","enable",2.67597364,3.99999994e-08,
"SPI","result",2.67597448,9.6e-07,0x28
"SPI","disable",2.67597676,3.99999999e-08,
"SPI","enable",2.67598196,3.99999999e-08,
"SPI","result",2.67598276,9.99999999e-07,0x75
"SPI","disable",2.67598508,3.99999999e-08,
"SPI","enable",2.67599028,3.99999999e-08,
"SPI","result",2.67599108,1e-06,0x14
"SPI","disable",2.6759934,4.00000004e-08,
"SPI","enable",2.6759986,3.99999999e-08,
"SPI","result",2.6759994,1e-06,0x14
"SPI","disable",2.67600172,4.00000004e-08,
"SPI","enable",2.67602712,3.99999994e-08,
"SPI","result",2.67602792,9.6e-07,0x15
"SPI","disable",2.67603024,4.00000004e-08,
"SPI","enable",2.6760354,4.00000004e-08,
"SPI","result",2.67603624,9.6e-07,0x28
"SPI","disable",2.67603852,3.99999999e-08,
"SPI","enable",2.67604372,3.99999999e-08,
"SPI","result",2.67604452,1e-06,0x28
"SPI","disable",2.67604684,3.99999999e-08,
"SPI","enable",2.67605204,3.99999999e-08,
"SPI","result",2.67605284,9.99999999e-07,0x75
"SPI","disable",2.67605516,3.99999994e-08,
"SPI","enable",2.67606036,3.99999999e-08,
"SPI","result",2.67606116,1e-06,0x15
"SPI","disable",2.67606348,4.00000004e-08,
"SPI","enable",2.67606868,3.99999994e-08,
"SPI","result",2.67606948,1e-06,0x15
"SPI","disable",2.6760718,4.00000004e-08,
"SPI","enable",2.67609716,4.00000004e-08,
"SPI","result",2.676098,9.6e-07,0x15
"SPI","disable",2.67610028,3.99999999e-08,
"SPI","enable",2.67610548,4.00000004e-08,
"SPI","result",2.67610628,1e-06,0x28
"SPI","disable",2.6761086,3.99999999e-08,
"SPI","enable",2.6761138,3.99999999e-08,
"SPI","result",2.6761146,1e-06,0x28
"SPI","disable",2.67611692,3.99999999e-08,
"SPI","enable",2.67612212,3.99999999e-08,
"SPI","result",2.67612292,1e-06,0x75
"SPI","disable",2.67612524,3.99999994e-08,
"SPI","enable",2.67613044,3.99999999e-08,
"SPI","result",2.67613124,9.6e-07,0x16
"SPI","disable",2.67613356,4.00000004e-08,
"SPI","enable",2.67613876,3.99999994e-08,
"SPI","result",2.67613956,9.6e-07,0x16
"SPI","disable",2.67614188,4.00000004e-08,
"SPI","enable",2.676204,4.00000004e-08,
"SPI","result",2.6762048,1e-06,0x15
"SPI","disable",2.67620712,3.99999999e-08,
"SPI","enable",2.67621232,3.99999999e-08,
"SPI","result",2.67621312,1e-06,0x2A
"SPI","disable",2.67621544,4.00000004e-08,
"SPI","enable",2.67622064,4.00000004e-08,
"SPI","result",2.67622144,9.6e-07,0x2A
"SPI","disable",2.67622376,3.99999999e-08,
"SPI","enable",2.67622892,4.00000004e-08,
"SPI","result",2.67622976,9.6e-07,0x75
"SPI","disable",2.67623204,4.00000004e-08,
"SPI","enable",2.67623724,3.99999999e-08,
"SPI","result",2.67623804,1e-06,0x10
"SPI","disable",2.67624036,4.00000004e-08,
"SPI","enable",2.67624556,4.00000004e-08,
"SPI","result",2.67624636,1e-06,0x10
"SPI","disable",2.67624868,3.99999994e-08,
"SPI","enable",2.67627408,3.99999999e-08,
"SPI","result",2.67627488,9.6e-07,0x15
"SPI","disable",2.6762772,3.99999999e-08,
"SPI","enable",2.6762824,3.99999999e-08,
"SPI","result",2.6762832,9.6e-07,0x2A
"SPI","disable",2.67628552,4.00000004e-08,
"SPI","enable",2.67629068,3.99999999e-08,
"SPI","result",2.67629152,9.6e-07,0x2A
"SPI","disable",2.6762938,3.99999999e-08,
"SPI","enable",2.676299,3.99999999e-08,
"SPI","result",2.6762998,1e-06,0x75
"SPI","disable",2.67630212,4.00000004e-08,
"SPI","enable",2.67630732,4.00000004e-08,
"SPI","result",2.67630812,1e-06,0x11
"SPI","disable",2.67631044,4.00000004e-08,
"SPI","enable",2.67631564,4.00000004e-08,
"SPI","result",2.67631644,1e-06,0x11
"SPI","disable",2.67631876,3.99999999e-08,
"SPI","enable",2.67634412,3.99999999e-08,
"SPI","result",2.67634496,9.6e-07,0x15
"SPI","disable",2.67634724,3.99999999e-08,
"SPI","enable",2.67635244,3.99999999e-08,
"SPI","result",2.67635328,9.6e-07,0x2A
"SPI","disable",2.67635556,3.99999999e-08,
"SPI","enable",2.67636076,3.99999999e-08,
"SPI","result",2.67636156,1e-06,0x2A
"SPI","disable",2.67636388,3.99999999e-08,
"SPI","enable",2.67636908,3.99999994e-08,
"SPI","result",2.67636988,1e-06,0x75
"SPI","disable",2.6763722,4.00000004e-08,
"SPI","enable",2.6763774,4.00000004e-08,
"SPI","result",2.6763782,1e-06,0x12
"SPI","disable",2.67638052,4.00000004e-08,
"SPI","enable",2.67638572,4.00000004e-08,
"SPI","result",2.67638652,9.6e-07,0x12
"SPI","disable",2.67638884,3.99999999e-08,
"SPI","enable",2.6764142,3.99999999e-08,
"SPI","result",2.676415,1e-06,0x15
"SPI","disable",2.67641732,3.99999999e-08,
"SPI","enable",2.67642252,3.99999999e-08,
"SPI","result",2.67642332,1e-06,0x2A
"SPI","disable",2.67642564,3.99999994e-08,
"SPI","enable",2.67643084,3.99999999e-08,
"SPI","result",2.67643164,1e-06,0x2A
"SPI","disable",2.67643396,4.00000004e-08,
"SPI","enable",2.67643916,3.99999994e-08,
"SPI","result",2.67643996,1e-06,0x75
"SPI","disable",2.67644228,4.00000004e-08,
"SPI","enable",2.67644748,3.99999999e-08,
"SPI","result",2.67644828,9.60000001e-07,0x13
"SPI","disable",2.6764506,3.99999999e-08,
"SPI","enable",2.67645576,3.99999994e-08,
"SPI","result",2.6764566,9.6e-07,0x13
"SPI","disable",2.67645888,3.99999999e-08,
"SPI","enable",2.67648428,3.99999999e-08,
"SPI","result",2.67648508,1e-06,0x15
"SPI","disable",2.6764874,3.99999999e-08,
"SPI","enable",2.6764926,4.00000004e-08,
"SPI","result",2.6764934,1e-06,0x2A
"SPI","disable",2.67649572,3.99999994e-08,
"SPI","enable",2.67650092,3.99999999e-08,
"SPI","result",2.67650172,9.6e-07,0x2A
"SPI","disable",2.67650404,3.99999999e-08,
"SPI","enable",2.67650924,3.99999994e-08,
"SPI","result",2.67651004,9.6e-07,0x75
"SPI","disable",2.67651232,3.99999994e-08,
"SPI","enable",2.67651752,4.00000004e-08,
"SPI","result",2.67651836,9.6e-07,0x14
"SPI","disable",2.67652064,3.99999999e-08,
"SPI","enable",2.67652584,3.99999994e-08,
"SPI","result",2.67652664,1e-06,0x14
"SPI","disable",2.67652896,3.99999999e-08,
"SPI","enable",2.67655436,3.99999999e-08,
"SPI","result",2.67655516,1e-06,0x15
"SPI","disable",2.67655748,3.99999999e-08,
"SPI","enable",2.67656268,4.00000004e-08,
"SPI","result",2.67656348,9.6e-07,0x2A
"SPI","disable",2.6765658,3.99999994e-08,
"SPI","enable",2.67657096,3.99999999e-08,
"SPI","result",2.6765718,9.6e-07,0x2A
